Age_old_vs_young.baseMean	Age_old_vs_young.log2FoldChange	Age_old_vs_young.lfcSE	Age_old_vs_young.stat	Age_old_vs_young.pvalue	Age_old_vs_young.padj	Regime_Sel_vs_Cont.baseMean	Regime_Sel_vs_Cont.log2FoldChange	Regime_Sel_vs_Cont.lfcSE	Regime_Sel_vs_Cont.stat	Regime_Sel_vs_Cont.pvalue	Regime_Sel_vs_Cont.padj
FBgn0010078	22911.8993952983	0.0305818896750992	0.0570279605693306	0.536261324616717	0.591777955986174	0.787090768276573	22911.8993952983	0.354355782427514	0.0570279795708582	6.21371798710177	5.17453624823448e-10	3.52414665928369e-08
FBgn0024733	22856.6749409324	-0.0384920349288155	0.0516364774818369	-0.745442694892483	0.456004141641758	0.685377785140044	22856.6749409324	0.177017181350781	0.0516364848665336	3.42814159035656	0.000607728407327401	0.00583409752969977
FBgn0032987	22653.5695866341	0.044269882421619	0.0574046139044998	0.771190317476358	0.44059413249117	0.673311647021528	22653.5695866341	0.276075258115869	0.0574046263740128	4.80928586342736	1.51470461688766e-06	3.88467863983803e-05
FBgn0020910	21352.9201614003	-0.0993980587642832	0.0394184962203918	-2.52160960703678	0.0116819275210207	0.0622983083012469	21352.9201614003	0.22777289988375	0.0394185203298666	5.778321915122	7.54493460037875e-09	3.90079956405331e-07
FBgn0086667	24311.0448929407	-1.31055363821478	0.180785421630905	-7.24922190291664	4.19172661257552e-13	5.18141532752361e-11	24311.0448929407	0.0526735314059754	0.18078541447054	0.291359408391648	0.770776455857185	0.878155071780041
FBgn0011669	19.0596474714851	-0.150172738274861	0.715460114485535	-0.209896729718953	0.833748274685709	0.923266451698741	19.0596474714851	-2.99602630137244	0.71793719124225	-4.17310363346466	3.00478181583101e-05	0.000517354217419556
FBgn0017581	11363.6378091576	0.19385545264968	0.0459915204323298	4.21502596190338	2.49749457181288e-05	0.000411911218494363	11363.6378091576	-0.00275904331812211	0.0459915042127395	-0.0599902822347321	0.95216337440489	0.978689809120503
FBgn0039713	20881.1484157598	0.013105068079716	0.0366534400744542	0.357539921303312	0.72068764562197	0.862645792724356	20881.1484157598	0.270828234609065	0.0366534942210198	7.38887902408367	1.48071809130118e-13	2.6307424755451e-11
FBgn0046696	13697.5423925612	0.101265521974555	0.126407430810482	0.801104186085218	0.423071333010186	0.658888466771481	13697.5423925612	0.185115831121341	0.126407432410409	1.46443787039612	0.143074347122461	0.315515096487543
FBgn0003274	21133.2373404495	-0.132023318266454	0.0588678061769655	-2.24270831275031	0.0249156302384373	0.107738410955183	21133.2373404495	0.320547141219638	0.0588678197509575	5.44520151375955	5.17467691550153e-08	2.07308380088671e-06
FBgn0039757	19891.5670647575	0.0211355189459888	0.0469075605877565	0.45057808765066	0.652293662442163	0.821523431795187	19891.5670647575	0.24188968375496	0.0469075843355933	5.15672864380303	2.51301574894951e-07	8.44029042914304e-06
FBgn0033912	20135.2817621641	0.00672179123755658	0.0481312498971607	0.139655447384364	0.888932229170021	0.947569047721538	20135.2817621641	0.243261393069178	0.0481312713558055	5.054123571158	4.32371612280603e-07	1.34178554986057e-05
FBgn0261599	18948.0494626234	0.0322405886963306	0.0438584814520433	0.735104992898211	0.462275553793379	0.691693221461246	18948.0494626234	0.281272734021525	0.0438585226208911	6.4131830534471	1.42512225970628e-10	1.15617171234088e-08
FBgn0001942	16979.5491374303	-0.0379582602811859	0.0322640175507534	-1.17648895465281	0.239399543629758	0.477146471576681	16979.5491374303	0.215848511388243	0.0322640943649608	6.69005331272082	2.23089308380783e-11	2.24168182904919e-09
FBgn0000355	27573.0826394866	-0.09784514550164	0.094441002013572	-1.03604518604725	0.300181062498276	0.544728492977108	27573.0826394866	0.422187401163354	0.0944410056323878	4.47038231260181	7.80798991634901e-06	0.000162785966640344
FBgn0003942	20081.5469278451	0.0388548797452374	0.0573024626893338	0.678066490019629	0.497729536417691	0.718778277188949	20081.5469278451	0.222306548398761	0.0573024739160111	3.87952793669254	0.00010465938097288	0.00144798186461417
FBgn0003517	19868.3864818098	-0.161133062417818	0.0403249824218005	-3.99586193819904	6.4459293338939e-05	0.000919739345904204	19868.3864818098	0.28531725374523	0.0403250149235425	7.07544074778896	1.48974505296433e-12	1.96374028003116e-10
FBgn0028697	18767.5130107697	0.0544542583005913	0.0487867014907266	1.11617011678771	0.264349323324916	0.506734264414706	18767.5130107697	0.193053213553081	0.0487867181804834	3.95708546819839	7.58697906409233e-05	0.00111655193693527
FBgn0000416	13499.1723336496	0.201006397584934	0.0322436035765788	6.23399295638721	4.5469353505314e-10	2.78097196985887e-08	13499.1723336496	-0.00222882017808177	0.0322435665416052	-0.069124492639666	0.944890525347281	0.977372602771757
FBgn0263006	6977.86095040257	-1.21900041091578	0.139495862282277	-8.7386133966402	2.35988951420052e-18	7.10568783724532e-16	6977.86095040257	-0.308469070572356	0.139495704591508	-2.21131590736546	0.0270139685439247	0.101476831386654
FBgn0005593	18734.8196381537	0.0333542850712979	0.0358817812358428	0.929560460002465	0.352598707712784	0.597126726339768	18734.8196381537	0.232553328429676	0.0358818375793805	6.48108748375007	9.10638481757367e-11	8.03130730062127e-09
FBgn0039830	13988.2730866665	-0.412294539746189	0.080288445093054	-5.13516657681365	2.81894230334622e-07	8.31729634879263e-06	13988.2730866665	-0.078244865652269	0.0802884231089647	-0.974547296141036	0.329784867586117	0.532663691842093
FBgn0285948	18668.693791166	0.0370633039292999	0.0560130026351398	0.661691075029928	0.508169225707445	0.726849112969857	18668.693791166	0.306409982745467	0.0560130261683481	5.47033437944499	4.491872942724e-08	1.82337319221369e-06
FBgn0004419	24834.3982963968	0.145525565001403	0.0539248374050839	2.69867415469821	0.00696163021219579	0.0420743302016547	24834.3982963968	-0.0756855589891521	0.0539248362759064	-1.40353803953909	0.160456456901597	0.340525130634398
FBgn0285950	18030.9424840041	0.00206271215115884	0.0314734453200525	0.0655381744891029	0.947745512808037	0.975661923109036	18030.9424840041	0.251272660089799	0.0314735457704587	7.98361461788793	1.42109232715129e-15	4.35529270963691e-13
FBgn0000100	18004.0612097331	-0.156645158066205	0.0347530499406873	-4.50737872887559	6.56334206936978e-06	0.000132428395052593	18004.0612097331	0.294047573622204	0.0347531179906484	8.46104150140797	2.65000068302315e-17	1.62431791865904e-14
FBgn0003863	11477.9953388236	-0.628450620564148	0.129181752419472	-4.86485597844716	1.14540181183702e-06	2.89880462853495e-05	11477.9953388236	0.41535901832272	0.129181743396997	3.21530742193387	0.00130304892610153	0.0105999182382739
FBgn0014184	11573.0547304628	-0.0400443909520442	0.0604116648506892	-0.662858589496185	0.507421125438029	0.726221362098572	11573.0547304628	-0.00704787147864887	0.0604116634912662	-0.116664085564666	0.907126251443977	0.958082253506652
FBgn0263594	18911.9030046134	0.0365822707161667	0.0411525076095741	0.888943902598438	0.374033229130409	0.615767869014215	18911.9030046134	0.111815814989465	0.0411525202673412	2.71710734271121	0.00658552453459859	0.035905684951662
FBgn0000116	7440.13080300887	-0.712546677739035	0.119864443644866	-5.94460422183387	2.77125603899085e-09	1.3559524860779e-07	7440.13080300887	-0.260012433528671	0.119864379422121	-2.16922187210429	0.0300658433745953	0.109240419066142
FBgn0011284	17514.5601324391	0.0199454009581561	0.0391288156006095	0.509736894715653	0.610235801448965	0.797640139850311	17514.5601324391	0.255363902569375	0.0391288731917501	6.52622684323084	6.74471479938611e-11	6.21680140794544e-09
FBgn0037874	16868.2241518206	-0.0295759941830621	0.0465457485640053	-0.635417736216917	0.525156003532918	0.738757804417806	16868.2241518206	0.131224913945055	0.0465457602827913	2.81926674197158	0.00481335005362321	0.0283862980262882
FBgn0250815	13939.7732284241	-0.851486715336149	0.121799534337113	-6.99088645921612	2.73154761737705e-12	2.81373365533848e-10	13939.7732284241	0.510195391686515	0.121799517922183	4.18881289836037	2.80417472693856e-05	0.000488877802071427
FBgn0086472	16522.5726761685	0.080748839474893	0.0352639295980799	2.28984235152539	0.0220304570736675	0.0985913328567369	16522.5726761685	0.253413102271064	0.0352640161067725	7.18616681389264	6.66356235036014e-13	9.72483462536488e-11
FBgn0000121	5315.8766564358	0.0665032348673488	0.110453257177845	0.602093922502162	0.54711161977966	0.755584117496477	5315.8766564358	0.266377057445492	0.11045328700305	2.41167161859236	0.0158795765077927	0.0694497782408242
FBgn0039857	15689.4167032132	0.0051538799996181	0.0349599493985851	0.147422410165922	0.882798618020152	0.945055244304296	15689.4167032132	0.251913352851096	0.0349600468689925	7.20574986055091	5.77252871135163e-13	8.52595535812767e-11
FBgn0033246	8141.20848968287	-0.096418790639228	0.0964786426267927	-0.999379634850417	0.31761082139547	0.561702390910693	8141.20848968287	-0.215663072235696	0.0964786433966365	-2.23534519809816	0.0253946949167156	0.0971943693362523
FBgn0000064	6707.63352155353	-0.923788392352428	0.101357429633015	-9.1141655396865	7.9278195734445e-20	3.21022018106754e-17	6707.63352155353	-0.479080126610377	0.101357228559241	-4.72664982478644	2.28254391490422e-06	5.60755628312843e-05
FBgn0001234	5875.88998501561	-0.340511349815617	0.117912739093167	-2.88782494948716	0.00387915690195026	0.0268590445162747	5875.88998501561	-0.690913580216937	0.117912789572829	-5.85953044381327	4.64177787695239e-09	2.5067645371612e-07
FBgn0011211	10812.6240001211	-0.45954104275096	0.0793893455757306	-5.78844729627602	7.10400307253558e-09	3.15993591215096e-07	10812.6240001211	-0.0646481306713479	0.0793892988354264	-0.814317944857571	0.415462832169867	0.618702485370554
FBgn0014026	15775.9360694506	-0.194789126709524	0.0504385761400726	-3.86190772254507	0.000112505062954386	0.00146794106030373	15775.9360694506	0.335793014786892	0.0504386103285139	6.65745968415514	2.78600790530433e-11	2.73229367289007e-09
FBgn0000359	21799.2187352238	-0.0418298511962494	0.100954434092243	-0.414343872781548	0.678622287672129	0.83777876802848	21799.2187352238	0.359226060203194	0.10095443781641	3.55829885216599	0.000373264479350276	0.00399288765476006
FBgn0002593	15305.139247331	0.0490573843948222	0.0482871619517659	1.01595087414385	0.30965278081888	0.554391310436973	15305.139247331	0.260404739047223	0.0482872036056776	5.392831218261	6.93560937707694e-08	2.69062137194893e-06
FBgn0003943	8161.9565148501	0.079931951492913	0.0404561494289507	1.97576765513213	0.0481810983572237	0.168540553473005	8161.9565148501	-0.0702129942064121	0.0404561463280466	-1.73553342518282	0.0826463663908237	0.218800944770204
FBgn0263413	6552.83763028418	0.549323534436752	0.503283009553136	1.09148038779313	0.275061557058485	0.51771884349059	6552.83763028418	-4.91252360213691	0.50328392902871	-9.76093874409542	1.6561503192873e-22	3.38379112735716e-19
FBgn0261592	15117.326630802	0.0192464293970938	0.0377295927571653	0.510114951968006	0.609970930674187	0.797471458350811	15117.326630802	0.215347713473014	0.0377296582316488	5.7076507863083	1.14546131014217e-08	5.59436896608286e-07
FBgn0031176	8093.60450444926	-0.0611505125544894	0.127079465484475	-0.48119900663227	0.630375066807639	0.811410107368421	8093.60450444926	0.28112165874155	0.127079473922183	2.21217203742672	0.0269547801560542	0.101454912475612
FBgn0033926	4561.12925769808	1.57857847209113	0.273488669237207	5.77200684947561	7.83329312197070e-09	3.40690226412229e-07	4561.12925769808	0.258048059420649	0.273488587534652	0.943542331132754	0.345403573747254	0.549196162200725
FBgn0004649	21251.252293893	-0.149040516178256	0.0690436831278364	-2.1586408694667	0.0308780394681981	0.124220903554317	21251.252293893	-0.00938551068848885	0.0690436807277951	-0.135935839305718	0.891872002764464	0.950395488627885
FBgn0036213	15075.6675479864	-0.0535748978466304	0.043858632287711	-1.22153599079837	0.221883147253569	0.456549676156296	15075.6675479864	0.25305599336308	0.0438586818868297	5.76980389004964	7.936383728129e-09	4.07080033988006e-07
FBgn0015756	15425.3824338015	0.0396069172403509	0.0427788304857143	0.925853203340315	0.354522273690939	0.598716583976903	15425.3824338015	0.257652275551418	0.0427788884392002	6.02288383246816	1.71336421576538e-09	1.02961430985626e-07
FBgn0002773	5715.09781237496	-0.930676625814372	0.222181529049919	-4.18881186835864	2.80418745259308e-05	0.000452329302964293	5715.09781237496	-1.20663148499527	0.222181544789727	-5.43083578853153	5.6090730270218e-08	2.22762592118236e-06
FBgn0035665	11575.574349012	-0.581440656533363	0.134268787992696	-4.33042306574625	1.48823136125845e-05	0.000265194246969013	11575.574349012	0.486617992183062	0.134268784861039	3.62420791017573	0.000289848378273643	0.00328093376662658
FBgn0026197	4332.85165031465	-0.834533167862897	0.136832048892479	-6.09895981692612	1.06760901010249e-09	5.94906142627636e-08	4332.85165031465	0.163737354085532	0.136831873196828	1.19663167842481	0.231450147471607	0.426220122856307
FBgn0011230	9122.81383535217	0.00172148220556198	0.0847597631229896	0.02031013469285	0.983795971139634	0.99147923867943	9122.81383535217	-0.159631251415309	0.084759764758363	-1.88333759385001	0.0596546317729826	0.176516082767317
FBgn0019661	121.593511593723	-0.144038114954275	0.181551187287186	-0.793374679100441	0.427559558747198	0.662327824877046	121.593511593723	0.21524690085967	0.181556106872658	1.18556684524329	0.235793401983878	0.431238447698099
FBgn0265264	11.9826093197072	0.226375933437845	0.70475259600002	0.321213337450181	0.748048725452897	0.878111828684723	11.9826093197072	-2.36880794841343	0.707135521576288	-3.34986417191019	0.000808511967134927	0.00726120747626891
FBgn0285952	14627.4307733661	-0.0669112665934318	0.077679308481602	-0.861378247326692	0.389029752598708	0.628536865973804	14627.4307733661	0.0698598548054709	0.0776793090410582	0.899336717433284	0.368473335459921	0.57322298153929
FBgn0023213	13127.0376984728	0.0666870221075142	0.0379215235364447	1.75855334618674	0.0786534031073797	0.234900028659705	13127.0376984728	-0.140841553388928	0.0379215298880423	-3.71402614305755	0.000203987707106794	0.00248083859268074
FBgn0030136	13771.0679216361	0.126065003620248	0.0458629959848605	2.74873023257928	0.00598266024916119	0.0376699084750133	13771.0679216361	0.238892205747784	0.0458630442583767	5.208817024922	1.90048412365359e-07	6.58136578301396e-06
FBgn0003884	11712.150993828	-0.126466874827592	0.0289300440352995	-4.37147190903967	1.23411730201912e-05	0.000225384750818204	11712.150993828	-0.0375862138770587	0.0289299553459749	-1.29921437581092	0.193870369313144	0.382160613830171
FBgn0261597	13749.8010338325	0.0251359015175247	0.0382886025069503	0.656485216794265	0.511511976276945	0.728701339005236	13749.8010338325	0.256888618673619	0.0382887033908495	6.7092535375594	1.95622520824897e-11	1.98193097751439e-09
FBgn0031980	14186.7946013881	0.110955817262029	0.0672736499654913	1.64932060797867	0.0990819699179177	0.274998717264502	14186.7946013881	0.232479723185308	0.0672736641060529	3.45573154479615	0.000548801607710613	0.00542101331127576
FBgn0037351	14431.552680887	-0.199821927081867	0.0453838567795539	-4.40292961553433	1.06798822042319e-05	0.000199069613848087	14431.552680887	0.316509630703912	0.0453839031831278	6.97405045632082	3.0794355653894e-12	3.66512627146686e-10
FBgn0001218	11076.1799587134	-0.0289767295244699	0.0530149539460396	-0.54657652921784	0.584669697551596	0.781622980230919	11076.1799587134	-0.199863066784446	0.0530149619693078	-3.76993700193832	0.000163288759700542	0.00209207055837447
FBgn0040001	9191.01269235853	0.135857118907441	0.06829579047198	1.98924586667138	0.046674071531082	0.164942986355691	9191.01269235853	0.0218867631694494	0.0682957898125327	0.320470167041439	0.748611942054911	0.865037612127231
FBgn0020618	14205.4203501121	-0.105904329555508	0.0338136954594128	-3.13199513145869	0.0017362275435638	0.014061048306255	14205.4203501121	0.255747092005349	0.0338138023200748	7.56339348010901	3.92687407689936e-14	8.44553496644021e-12
FBgn0004432	14736.3493182161	0.0025219512288395	0.0275711117567649	0.0914707847506625	0.927118519288674	0.965889460916744	14736.3493182161	0.0495881581660452	0.0275711364118402	1.79855329230281	0.0720893714393651	0.200213775368187
FBgn0001092	13596.7183877605	-0.0278745757131829	0.0540327621251966	-0.515882857304169	0.605936227743723	0.795256070423484	13596.7183877605	-0.130871994817611	0.0540327620546164	-2.42208596860781	0.0154316993841153	0.0679759981134998
FBgn0029176	13590.4908611711	-0.0678710055269392	0.0356830938040423	-1.9020493542309	0.0571647026413805	0.188722266830962	13590.4908611711	0.13161095142988	0.0356831252484592	3.68832467765876	0.000225735487551993	0.00269453879444974
FBgn0065064	13493.4198214039	-0.466594352273288	0.112874377697669	-4.13374905616797	3.56893150068875e-05	0.000558799501501173	13493.4198214039	0.202951563834403	0.112874369797585	1.79803053783025	0.0721721685910614	0.200307587674399
FBgn0004907	9706.80284518608	0.0225047705108803	0.040617956127158	0.554059648900777	0.579538024196185	0.778564178927332	9706.80284518608	0.033540813969895	0.0406179704578938	0.825762921972301	0.408938590956359	0.612785742688943
FBgn0002622	13558.5964868657	-0.0971928042845646	0.0283468140775912	-3.42870292296438	0.00060647297145972	0.00600490059346669	13558.5964868657	0.262858875744812	0.0283470308899827	9.27288917012121	1.81170642693426e-20	2.46774545419857e-17
FBgn0040060	10133.3217493767	-0.728689785598948	0.129480593058179	-5.62779153530388	1.82531494919125e-08	7.07414965292173e-07	10133.3217493767	0.60072158866045	0.129480584632941	4.63947232215093	3.49299910866004e-06	8.07937284397424e-05
FBgn0010198	13744.6229876605	-0.07664790759975	0.0616898510461865	-1.24247191879852	0.214062495011384	0.447433888581029	13744.6229876605	0.203157310824614	0.0616898643665196	3.29320404430768	0.000990525617200684	0.00852728479021291
FBgn0010411	13311.9034990454	-0.0512546190847704	0.0495820329337426	-1.03373371465553	0.301260667099158	0.545689343474536	13311.9034990454	0.269262886309716	0.0495820823862596	5.43064900364763	5.61494746427399e-08	2.22762592118236e-06
FBgn0264489	4468.04567625709	-1.04139597312691	0.135470623936316	-7.68724571325862	1.5033624386337e-14	2.4183541255994e-12	4468.04567625709	-0.484690848195943	0.135470363481003	-3.57783677360481	0.000346449683701914	0.00377522370889045
FBgn0010409	13391.5934138977	-0.00259268455165709	0.0392716178367906	-0.0660192957273128	0.947362463198507	0.975524149889518	13391.5934138977	0.228547108583968	0.0392716977138548	5.81963912661047	5.89748173885548e-09	3.11625985502713e-07
FBgn0027560	6241.13889984853	0.101742365435247	0.0488851853742757	2.0812515009667	0.0374108918143107	0.141350097353749	6241.13889984853	-0.0324339795188918	0.0488851793277579	-0.663472650911912	0.507027889702732	0.696990526790697
FBgn0029990	8819.33126512727	0.653138788729839	0.185333591258126	3.5241252505606	0.000424883356342518	0.00447930233503131	8819.33126512727	-1.39752450113045	0.185333635047148	-7.54058755052708	4.67858671376719e-14	9.88875767656414e-12
FBgn0039858	9743.35625939599	-0.0364454085471559	0.0418208153882611	-0.871465757154652	0.383499895051695	0.624388610419897	9743.35625939599	-0.0671260104096821	0.0418208059878016	-1.60508648325098	0.108474773514235	0.262441730513322
FBgn0000427	18428.8864789764	0.0203439777328188	0.113362150213023	0.179460055182348	0.857576479457401	0.934867165386301	18428.8864789764	-0.251122073831293	0.113362150966567	-2.21521973330723	0.0267449860598294	0.100851056323423
FBgn0038834	12561.7179975715	0.0672280546191682	0.0520342623084005	1.29199592031719	0.196358557426477	0.42433539563105	12561.7179975715	0.292043688124956	0.052034321824175	5.61252031133946	1.9940079581985e-08	9.32997845784558e-07
FBgn0051872	11.2291577976554	0.0230200943494844	0.68928069844122	0.0333972710994859	0.973357785797489	0.98805396592174	11.2291577976554	-2.48373611866668	0.692846532271746	-3.58482867847063	0.000337299545348145	0.00370136441650767
FBgn0013325	12953.0479561332	-0.0623378697183725	0.039208009023262	-1.58992693766693	0.111851274860106	0.296561192296731	12953.0479561332	0.315296837815515	0.0392081470729888	8.0416153619442	8.86618214822861e-16	2.93758180959823e-13
FBgn0000579	9297.98246887224	-0.380021761635608	0.060144067253967	-6.31852448606295	2.64072459373894e-10	1.68532765784111e-08	9297.98246887224	-0.20682090874364	0.0601439769502831	-3.43876343452653	0.00058437765469325	0.0056676310671555
