start	MeanSel	MeanCont	dFreq_mean	dFreq_med	totalSmore	chanceSmore	chanceCmore	chanceEqual	Direction
0.943099815	0.942472878787879	0.943391818181818	-0.000918939393939393	0.000378787878787867	2504	0.5008	0.4956	0.0036	S>C
0.952971631	0.953453939393939	0.953608181818182	-0.000154242424242424	0.0011363636363636	2534	0.5068	0.4848	0.0084	S>C
0.954716644	0.956199242424242	0.95508946969697	0.00110977272727273	0.00265151515151507	2608	0.5216	0.4708	0.0076	S>C
0.970602022	0.970480151515152	0.971167196969697	-0.000687045454545454	0	2491	0.4982	0.4644	0.0374	Same
0.978240844	0.978274393939394	0.978301742424242	-2.73484848484851e-05	0	2448	0.4896	0.4308	0.0796	Same
0.989690722	0.989649393939394	0.990173787878788	-0.00052439393939394	0	1837	0.3674	0.3316	0.301	Same
0.990537705	0.990275	0.990212045454545	6.29545454545455e-05	0	1842	0.3684	0.3034	0.3282	Same
0.99136251	0.991534848484849	0.99109303030303	0.000441818181818182	0	1758	0.3516	0.2914	0.357	Same
0.993150685	0.993082727272727	0.993128863636364	-4.61363636363632e-05	0	1466	0.2932	0.2522	0.4546	Same
0.993630573	0.993556060606061	0.993773939393939	-0.000217878787878788	0	1434	0.2868	0.2416	0.4716	Same
0.994413408	0.994294393939394	0.994602575757576	-0.000308181818181818	0	1296	0.2592	0.2242	0.5166	Same
0.996753247	0.996654696969697	0.996698484848485	-4.37878787878789e-05	0	866	0.1732	0.1418	0.685	Same
0.997167722	0.997492272727273	0.997164924242424	0.000327348484848485	0	791	0.1582	0.1154	0.7264	Same
1	1	1	0	0	0	0	0	1	Same
1	1	1	0	0	0	0	0	1	Same
